SK_ID_CURR,split
428845,train
428848,train
428851,train
428852,train
428854,train
428855,train
428857,train
428861,train
428863,train
428864,train
428865,train
428866,train
428867,train
428868,train
428869,train
428874,train
428878,train
428880,train
428882,train
428883,train
428885,train
428886,train
428888,train
428889,train
428890,train
428891,train
428893,train
428894,train
428895,train
428896,train
428897,train
428898,train
428900,train
428901,train
428902,train
428903,train
428905,train
428906,train
428908,train
428909,train
428910,train
428911,train
428915,train
428918,train
428919,train
428922,train
428923,train
428927,train
428929,train
428932,train
428936,train
428937,train
428939,train
428940,train
428943,train
428945,train
428947,train
428949,train
428953,train
428954,train
428955,train
428957,train
428958,train
428959,train
428962,train
428964,train
428967,train
428968,train
428969,train
428970,train
428973,train
428974,train
428977,train
428980,train
428981,train
428988,train
428990,train
428991,train
428992,train
428994,train
428996,train
428997,train
428998,train
428999,train
429000,train
429001,train
429003,train
429005,train
429006,train
429007,train
429008,train
429009,train
429010,train
429011,train
429012,train
429013,train
429014,train
429016,train
429019,train
429020,train
429022,train
429023,train
429024,train
429027,train
429029,train
429030,train
429031,train
429032,train
429036,train
429040,train
429041,train
429043,train
429044,train
429045,train
429051,train
429052,train
429053,train
429054,train
429056,train
429057,train
429058,train
429059,train
429060,train
429061,train
429062,train
429063,train
429064,train
429065,train
429070,train
429072,train
429073,train
429074,train
429076,train
429080,train
429081,train
429082,train
429086,train
429087,train
429088,train
429089,train
429095,train
429096,train
429100,train
429102,train
429104,train
429106,train
429107,train
429108,train
429110,train
429114,train
429117,train
429118,train
429119,train
429123,train
429124,train
429125,train
429126,train
429130,train
429132,train
429133,train
429135,train
429137,train
429139,train
429140,train
429141,train
429142,train
429143,train
429145,train
429147,train
429148,train
429149,train
429151,train
429153,train
429154,train
429156,train
429157,train
429158,train
429159,train
429160,train
429162,train
429163,train
429165,train
429166,train
429168,train
429169,train
429170,train
429171,train
429177,train
429178,train
429179,train
429181,train
429183,train
429184,train
429185,train
429187,train
429188,train
429189,train
429191,train
429192,train
429193,train
429195,train
429196,train
429197,train
429198,train
429201,train
429202,train
429204,train
429205,train
429206,train
429207,train
429208,train
429209,train
429212,train
429213,train
429216,train
429218,train
429220,train
429222,train
429223,train
429225,train
429227,train
429228,train
429229,train
429232,train
429233,train
429236,train
429237,train
429240,train
429242,train
429244,train
429245,train
429246,train
429247,train
429249,train
429250,train
429251,train
429253,train
429254,train
429255,train
429257,train
429258,train
429259,train
429260,train
429261,train
429262,train
429264,train
429267,train
429268,train
429270,train
429273,train
429274,train
429275,train
429277,train
429279,train
429280,train
429281,train
429283,train
429284,train
429285,train
429286,train
429287,train
429289,train
429290,train
429291,train
429292,train
429293,train
429296,train
429298,train
429300,train
429301,train
429303,train
429304,train
429306,train
429307,train
429309,train
429310,train
429313,train
429315,train
429320,train
429322,train
429323,train
429326,train
429327,train
429328,train
429329,train
429330,train
429331,train
429332,train
429333,train
429334,train
429338,train
429339,train
429340,train
429341,train
429342,train
429344,train
429347,train
429353,train
429354,train
429358,train
429360,train
429361,train
429362,train
429363,train
429364,train
429366,train
429367,train
429368,train
429369,train
429370,train
429371,train
429375,train
429376,train
429377,train
429378,train
429379,train
429380,train
429381,train
429382,train
429383,train
429387,train
429389,train
429393,train
429394,train
429395,train
429396,train
429397,train
429399,train
429401,train
429403,train
429404,train
429406,train
429409,train
429410,train
429411,train
429413,train
429416,train
429419,train
429420,train
429423,train
429424,train
429425,train
429427,train
429431,train
429433,train
429434,train
429435,train
429436,train
429439,train
429443,train
429444,train
429446,train
429447,train
429449,train
429450,train
429453,train
429454,train
429455,train
429456,train
429457,train
429458,train
429460,train
429461,train
429462,train
429463,train
429464,train
429465,train
429468,train
429470,train
429472,train
429473,train
429474,train
429476,train
429477,train
429480,train
429481,train
429484,train
429490,train
429494,train
429495,train
429497,train
429499,train
429500,train
429503,train
429504,train
429505,train
429507,train
429513,train
429514,train
429516,train
429517,train
429518,train
429519,train
429520,train
429521,train
429522,train
429523,train
429524,train
429525,train
429526,train
429527,train
429529,train
429532,train
429534,train
429535,train
429536,train
429538,train
429540,train
429542,train
429543,train
429545,train
429546,train
429547,train
429548,train
429550,train
429551,train
429552,train
429553,train
429554,train
429556,train
429559,train
429564,train
429566,train
429571,train
429572,train
429573,train
429579,train
429580,train
429581,train
429582,train
429583,train
429584,train
429585,train
429586,train
429587,train
429588,train
429592,train
429593,train
429595,train
429598,train
429599,train
429605,train
429606,train
429607,train
429609,train
429612,train
429613,train
429614,train
429615,train
429616,train
429617,train
429618,train
429619,train
429620,train
429621,train
429622,train
429624,train
429630,train
429631,train
429632,train
429633,train
429635,train
429636,train
429638,train
429639,train
429640,train
429641,train
429643,train
429644,train
429645,train
429646,train
429647,train
429649,train
429651,train
429652,train
429653,train
429657,train
429658,train
429659,train
429660,train
429661,train
429662,train
429663,train
429664,train
429665,train
429671,train
429672,train
429675,train
429676,train
429677,train
429679,train
429680,train
429681,train
429682,train
429683,train
429685,train
429688,train
429689,train
429690,train
429691,train
429694,train
429695,train
429696,train
429698,train
429699,train
429701,train
429703,train
429705,train
429706,train
429709,train
429711,train
429712,train
429713,train
429714,train
429715,train
429716,train
429717,train
429718,train
429719,train
429720,train
429721,train
429723,train
429724,train
429725,train
429727,train
429728,train
429730,train
429734,train
429735,train
429741,train
429742,train
429743,train
429744,train
429745,train
429746,train
429747,train
429749,train
429752,train
429753,train
429754,train
429755,train
429756,train
429758,train
429759,train
429760,train
429761,train
429762,train
429763,train
429764,train
429765,train
429766,train
429767,train
429768,train
429769,train
429771,train
429772,train
429773,train
429776,train
429778,train
429779,train
429782,train
429783,train
429784,train
429786,train
429787,train
429788,train
429789,train
429790,train
429791,train
429792,train
429796,train
429798,train
429799,train
429801,train
429803,train
429804,train
429806,train
429807,train
429808,train
429811,train
429812,train
429815,train
429818,train
429819,train
429820,train
429821,train
429822,train
429824,train
429825,train
429826,train
429827,train
429829,train
429832,train
429833,train
429834,train
429836,train
429837,train
429839,train
429840,train
429841,train
429842,train
429844,train
429847,train
429848,train
429849,train
429850,train
429854,train
429855,train
429858,train
429859,train
429860,train
429862,train
429863,train
429864,train
429867,train
429868,train
429870,train
429872,train
429875,train
429876,train
429877,train
429878,train
429880,train
429886,train
429887,train
429889,train
429893,train
429894,train
429895,train
429896,train
429898,train
429899,train
429900,train
429901,train
429903,train
429904,train
429905,train
429906,train
429907,train
429908,train
429909,train
429910,train
429911,train
429912,train
429913,train
429914,train
429915,train
429916,train
429918,train
429919,train
429920,train
429921,train
429922,train
429923,train
429925,train
429926,train
429927,train
429928,train
429929,train
429930,train
429931,train
429932,train
429934,train
429935,train
429937,train
